#Firmware: MS2/Extra 3.4.4 release  20201006 18:17BST(c)KC/JSM/JB    uS
ToothTime,Time
ms,ms
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
0.0,774.79913
MARK 000
31.01538,805.8145
10.81476,816.6293
9.53898,826.1683
9.07038,835.23865
8.72256,843.9612
8.5569,852.51807
8.45922,860.9773
8.59122,869.56854
8.66976,878.2383
8.97666,887.21497
9.44592,896.6609
10.22934,906.89026
11.67936,918.56964
14.66916,933.23883
20.95764,954.1965
49.29342,1003.48987
39.28386,1042.7737
20.45472,1063.2284
13.90488,1077.1333
11.08404,1088.2173
9.62544,1097.8428
8.85456,1106.6974
8.62488,1115.3223
8.35956,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
0.0,1123.6819
MARK 001
30.9639,1154.6458
31.99218,1186.638
11.05104,1197.689
9.81618,1207.5051
9.0882,1216.5934
8.94102,1225.5344
8.60442,1234.1388
8.70342,1242.8422
8.7021,1251.5443
8.8704,1260.4147
9.17004,1269.5847
9.69738,1279.2821
10.5072,1289.7893
12.12222,1301.9115
15.16812,1317.0796
24.3078,1341.3875
65.4588,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
0.0,1406.8462
MARK 002
9.69078,1416.537
9.45582,1425.9928
9.32514,1435.318
9.48618,1444.8042
9.7911,1454.5953
10.32504,1464.9204
10.86756,1475.788
11.80344,1487.5914
13.61052,1501.2019
17.78568,1518.9875
28.27836,1547.2659
47.38272,1594.6486
31.04046,1625.689
32.08062,1657.7695
11.14542,1668.9149
9.73368,1678.6486
9.12912,1687.7777
8.85984,1696.6376
8.6922,1705.3298
8.66184,1713.9917
8.6922,1722.6838
8.8407,1731.5245
9.13968,1740.6642
9.64722,1750.3114
10.48278,1760.7942
11.97306,1772.7672
15.24006,1788.0073
22.53834,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
0.0,1810.5457
